1352674996.06	8.81	197
1352675001.10	5.04	197
1352675009.39	8.30	197
1352675015.05	5.66	197
1352675018.30	3.25	197
1352675022.71	4.40	197
1352675029.00	6.30	197
1352675042.85	13.85	197
1352675052.32	9.47	197
1352675059.89	7.56	196
1352675068.06	8.18	196
1352675073.78	5.72	196
1352675081.35	7.57	196
1352675087.80	6.45	196
